3.593577198866171069e-03,2.783990579398638735e-04
1.143310858055019455e-04,9.695754376840691631e-05
9.179910255284312300e-05,8.633906252966550162e-05
8.328630113971861849e-05,7.920007927478123883e-05
7.671537688705821025e-05,7.399530595588359259e-05
7.093785588471072186e-05,6.756493724017473062e-05
6.536212103726140590e-05,6.222876361727404230e-05
6.014257746387326984e-05,5.701222219328218793e-05
5.479845551126438845e-05,5.187426163753840837e-05
4.952409429011556000e-05,4.647734039171991976e-05
4.431714389179968941e-05,4.129985676997087267e-05
3.923788665046971670e-05,3.626474883532501041e-05
3.438617407548322089e-05,3.163670266419193447e-05
2.983206378875713876e-05,2.718331514260078727e-05
2.573982141530370779e-05,2.332911288490579894e-05
2.210759339861322970e-05,2.034939839860547508e-05
1.918107729927762687e-05,1.753010209919159227e-05
1.679618748598490411e-05,1.544284230779597298e-05
1.499919852795252387e-05,1.402960025718464120e-05
1.373570969131056394e-05,1.293831768803805557e-05
1.280153100470754566e-05,1.220458986610006369e-05
1.214613339240569793e-05,1.172327982582509483e-05
1.163143747233521722e-05,1.124564956622653300e-05
1.121099676153315928e-05,1.079996895256754084e-05
1.078720334134179302e-05,1.040060983678213211e-05
1.036930912712862761e-05,9.990525601505687467e-06
9.947290834582933188e-06,9.587707885571146091e-06
9.548277255236592285e-06,9.170233953429912120e-06
9.094476611716220449e-06,8.758731859414628710e-06
8.702291733397329675e-06,8.318476817893685120e-06
8.203673294531755230e-06,7.851169231813865025e-06
7.744712367835458467e-06,7.412662434557287626e-06
7.345138893156778745e-06,7.189113699531119466e-06
6.911201134687648542e-06,6.569988042403669031e-06
6.482860497181689805e-06,6.115854507664788309e-06
6.050051667440626546e-06,5.730161215573237402e-06
5.618586252925985289e-06,5.402604379787449745e-06
5.194240079522518934e-06,4.964066211593416857e-06
4.804214780232958974e-06,4.557048092448510848e-06
4.416715713781638754e-06,4.153263069670820743e-06
4.063480083797256207e-06,3.868424714505630985e-06
3.730246467832322086e-06,3.471328387950815521e-06
3.361357134085016119e-06,3.213114718569298062e-06
3.059296341169911679e-06,2.852722521615883245e-06
2.775736610726105425e-06,2.700883555408998760e-06
2.471813074508633104e-06,2.264143318453788441e-06
2.195983053180269851e-06,2.060644755403056020e-06
1.935842917480047766e-06,1.783295568419499159e-06
1.712798952729630523e-06,1.564876085934479789e-06
1.512053084084404670e-06,1.393897162953553465e-06
1.332612480191332794e-06,1.241955350121507252e-06
1.174858995337410049e-06,1.082512813997250015e-06
1.011353017444876632e-06,1.013136958029306183e-06
8.898104530405566262e-07,7.995089591810937642e-07
7.658292672420692154e-07,7.540041828084644980e-07
6.836618599983126502e-07,6.220095067251227813e-07
6.014813596489744259e-07,5.425717157412278330e-07
5.439140361478130536e-07,5.748471205288908903e-07
4.870920694565438670e-07,4.430989971954826626e-07
4.567046759130513019e-07,4.063155954468651057e-07
4.083071064226557479e-07,3.867973756589851244e-07
3.929455637415503792e-07,3.634083204600748294e-07
3.941358255656968336e-07,3.433622095944721721e-07
3.668981971316297215e-07,3.353780340929020358e-07
3.457521516623521334e-07,3.394429627386159315e-07
3.357720128655895741e-07,3.413663150076421617e-07
3.344094492989760029e-07,3.114480386825633187e-07
3.318653406788803934e-07,3.356945949063150352e-07
3.185977156059694652e-07,3.261548909383995815e-07
3.141221556284100826e-07,3.056858240762682480e-07
3.245394696698037960e-07,3.088108907595254669e-07
3.246391786707909706e-07,2.922990781568459188e-07
3.203535837154344747e-07,2.911030545417415407e-07
3.147844252343117345e-07,2.904908961192153050e-07
3.116031868223758984e-07,3.277656501837198838e-07
3.145262412815879714e-07,2.907403946449525595e-07
3.150008482408340793e-07,2.866917834095362916e-07
3.047464740819088207e-07,3.028196620935801992e-07
3.053740214734399756e-07,2.867125841461480781e-07
3.043194620838803710e-07,2.846587610140733611e-07
3.028780810184250280e-07,2.840337573172177094e-07
3.123414828485589091e-07,2.897555970382744919e-07
3.011807798985797935e-07,2.845498335013766090e-07
3.076983016380233458e-07,2.815204012288603823e-07
2.981154627800929671e-07,2.817431184474696273e-07
3.007563160984366417e-07,2.838749579437341415e-07
3.041045870599441971e-07,3.042178863370802701e-07
2.926597830289893669e-07,2.819927481902944898e-07
3.025744722614043847e-07,2.824703905356143485e-07
2.940005932444021911e-07,3.127677076728640287e-07
2.956330005534735468e-07,2.786318675440491533e-07
2.987199393120538277e-07,2.815602618941860357e-07
2.977540745437244094e-07,2.882138558526701295e-07
3.031417621569639790e-07,2.934264861897202519e-07
2.958948009464198024e-07,2.950167118458222041e-07
2.973770216493498834e-07,3.515174308025296857e-07
2.984976109293455364e-07,2.936947902132537691e-07
3.010000378847961482e-07,2.942992791383088998e-07
3.033655525249314183e-07,2.801404963519216144e-07
2.959536682286503678e-07,2.746863449022114322e-07
2.914141488094024487e-07,2.751743547121683216e-07
3.011877937488574350e-07,2.750147578718393890e-07
2.953743392161848250e-07,2.750567532371837868e-07
2.907412110236436744e-07,2.812775297153947343e-07
2.984865782918126929e-07,2.937889809750420634e-07
2.974229852908232048e-07,2.930302107945153609e-07
2.932624842352808492e-07,2.732828563879193381e-07
3.022722017411544737e-07,2.723963729243763716e-07
2.906314631114188882e-07,2.726213446191355765e-07
2.970901592500400131e-07,2.742036195716930880e-07
2.900869801599209610e-07,2.732645518735062652e-07
2.922875303908267381e-07,2.766800482476714035e-07
3.022715554508131647e-07,3.064495897819191283e-07
2.898080242590208798e-07,2.843521891931386806e-07
2.923496489226808651e-07,3.156255794553624027e-07
2.928978022762302585e-07,2.760200432759407851e-07
2.886139852027985784e-07,2.742947133433481932e-07
2.927696185479334750e-07,2.733779371115629322e-07
2.934302484440642231e-07,2.802580830461395562e-07
2.944202985234099090e-07,2.843809493078388359e-07
3.038470103126101262e-07,2.796868770928766718e-07
2.914638833782013170e-07,2.721975801112962366e-07
2.985270461533998820e-07,2.719581188554075722e-07
2.964794336578505471e-07,2.700675512691563583e-07
2.928952469616021428e-07,2.722472958231368250e-07
2.867478296662684496e-07,2.729568999283896722e-07
2.975401569660450331e-07,2.766214643460926478e-07
2.913050720131526714e-07,2.763993649501370095e-07
2.918132907000241724e-07,3.083398752748677402e-07
2.963102096658297314e-07,2.701610722275635567e-07
3.027710462394826706e-07,2.784193738643427302e-07
2.925839387813886165e-07,2.859481190236383028e-07
2.919420914436791603e-07,2.779884713924294930e-07
2.889891209244216688e-07,2.818117507760369242e-07
2.874545814813959200e-07,2.690771726696441144e-07
2.858875188804675849e-07,3.150388773370842226e-07
2.883488871133347525e-07,2.704019500105642136e-07
2.936034239510699389e-07,2.761579886540907134e-07
2.880052010653559025e-07,3.013100088787374090e-07
2.901611220823545708e-07,2.683957820219061183e-07
2.863999311530011873e-07,2.906242596648027906e-07
2.904177795458890368e-07,2.730274612960891067e-07
2.875872221077180047e-07,2.686226784040839555e-07
2.949230246123531065e-07,2.685734476444540453e-07
2.844450925289707189e-07,3.026249386450413826e-07
2.860651705853571221e-07,2.713394840911208141e-07
2.871872450660302728e-07,2.966175187935889416e-07
2.933367839428647016e-07,2.746994365557780316e-07
2.847023982886984399e-07,2.735290663713666022e-07
2.875572151974536745e-07,2.833108099169528538e-07
2.873818001003225173e-07,2.693287495572305292e-07
3.011107049458631505e-07,3.238551972885100995e-07
2.880201249664586974e-07,2.694561124686948918e-07
2.866358888206412442e-07,3.129577090936112413e-07
2.914717169468560247e-07,2.680973757653018702e-07
2.913608088958338531e-07,2.668669058138315879e-07
2.953618401616862250e-07,3.166133962466938574e-07
2.883623799745221228e-07,2.680081215193588759e-07
2.938704014180695712e-07,2.778436624447469850e-07
2.913619264340264401e-07,2.795273492275193835e-07
2.879723548315569338e-07,2.733577654840438065e-07
2.913532843059498089e-07,2.671091021474122532e-07
2.832414663925666950e-07,2.842649415280018613e-07
2.872144307924332746e-07,2.682790097516169316e-07
2.919139573884318714e-07,2.662299710040244352e-07
2.871816643821747632e-07,2.892000070057791944e-07
2.855076003564508893e-07,2.687244749218710778e-07
2.923206588882652581e-07,2.666301149940724564e-07
2.943576986699483325e-07,2.724411698852601018e-07
2.818794468712442018e-07,2.729214420528161847e-07
2.838837004689931959e-07,3.309489837596258164e-07
2.902583771634075268e-07,2.893075513622970596e-07
2.902734233450129775e-07,2.971624297456654626e-07
2.858467500174090665e-07,2.718448314211116734e-07
2.845402838161634665e-07,2.749657339734673446e-07
2.927126580523258694e-07,2.664053319107521838e-07
2.960228195450438194e-07,3.453686477122991126e-07
2.866496634437854271e-07,3.120377608407154125e-07
2.864168012775972963e-07,2.994967794478524357e-07
2.859239764177573168e-07,2.770070401848848722e-07
2.896281618809656491e-07,2.767466058219025448e-07
2.859937856571880359e-07,2.811359317111977127e-07
2.866346240146119649e-07,2.702322002726560328e-07
2.852059938893818624e-07,2.665261837858099510e-07
2.825616901041709703e-07,2.660527028645611140e-07
2.856039258025907831e-07,2.684603042120585637e-07
2.863827769525371599e-07,2.803298238541751979e-07
2.891859140366525039e-07,2.665507844761959405e-07
2.826528325453953125e-07,2.651630233402136759e-07
2.966231178621661929e-07,2.951382419651816618e-07
2.840155772664802390e-07,2.668767790287385909e-07
2.923404954812376180e-07,3.132203726118716345e-07
2.908816766969758854e-07,2.860301589042589349e-07
2.842034844844802962e-07,2.719884800805208388e-07
2.963492142467770514e-07,2.797681904063969007e-07
2.901767989643716274e-07,2.857629817990241255e-07
2.843836451822099656e-07,3.241433663214769262e-07
2.933996984367936983e-07,2.658909822104985095e-07
2.879421103991632181e-07,2.790534458501841782e-07
2.856714167910429489e-07,2.661382845758239512e-07
2.831235336151129056e-07,2.696034444541427280e-07
2.837124543859156740e-07,2.665425396190959595e-07
2.804332311584722392e-07,2.832513690208640509e-07
2.823126817192826200e-07,2.942047119986654141e-07
2.838604367446130539e-07,2.672662328345501966e-07
2.869363573898257056e-07,2.825466715122742965e-07
2.925554049174681552e-07,2.754530179989327756e-07
2.892006788702738835e-07,2.705160717642259521e-07
2.856758873039771063e-07,2.724575839605584038e-07
2.813168571145619087e-07,2.696419920782745769e-07
2.821432469634456942e-07,2.792834968438366414e-07
2.874004390004188548e-07,2.904848495791500476e-07
