7.720143899952781885e-02,3.001695582356899220e-02
5.592332293600019502e-03,7.411323305800290948e-04
4.601394705334778293e-04,2.823726958781138394e-04
1.861717724563007503e-04,1.277532172742577572e-04
1.144200586305991606e-04,1.068294786385213445e-04
1.036895808848875707e-04,9.974717671394320751e-05
9.738607253887089827e-05,9.386496784605763259e-05
9.131175142094733604e-05,8.840824096488843502e-05
8.533399189566001294e-05,8.251274015895886126e-05
7.939972575006574692e-05,7.630190117300980472e-05
7.334367005120427847e-05,7.031759040537930111e-05
6.736827632317092431e-05,6.417373441202657829e-05
6.140498866323849990e-05,5.861599790984058360e-05
5.546482744206636487e-05,5.233820621784801357e-05
4.960747493845042602e-05,4.657100814524305733e-05
4.406439427859833315e-05,4.081237325689131192e-05
3.855746345825119094e-05,3.661084667800772359e-05
3.304292961779785358e-05,3.019866706308257457e-05
2.783772732047961831e-05,2.635013241791295889e-05
2.325773957992113033e-05,2.086642803880593076e-05
1.911199260152167138e-05,1.713706603106449893e-05
1.543500342886511262e-05,1.404941658833817212e-05
1.242927857242095201e-05,1.091760938933855351e-05
1.008097159236597582e-05,8.964831028197351500e-06
8.434557181980440737e-06,7.657288726569406374e-06
7.121925347118915899e-06,6.470629026200855632e-06
6.321663067658685786e-06,6.641655158665005191e-06
5.811628427703488252e-06,6.041280379866004951e-06
5.337098031236500345e-06,5.136518746966948987e-06
5.075197773894485843e-06,4.775197252776193274e-06
4.806627657276688096e-06,4.714812586408847419e-06
4.488669024963459510e-06,4.229152095339013573e-06
4.203204181729694820e-06,4.240392100412625982e-06
3.988843491633111534e-06,3.715690283592418512e-06
3.657486537351720162e-06,3.634546130212986370e-06
3.479974126625858759e-06,3.244208014921811828e-06
3.209499092900008110e-06,3.189095364266733011e-06
2.964295720988388638e-06,3.060496543735430873e-06
2.768723668338207283e-06,2.623890038790289844e-06
2.532979176948180529e-06,2.596656877536296171e-06
2.303963185848741471e-06,2.131410925060507130e-06
2.100984634351525699e-06,1.927609232423884940e-06
1.901715934455614925e-06,1.749656932588496469e-06
1.738582552452633642e-06,1.576360390711418685e-06
1.557895523375865900e-06,1.468638417994490295e-06
1.393928460640334264e-06,1.285685722567555392e-06
1.217736540305151447e-06,1.127954138259260600e-06
1.118312283223128949e-06,1.701418203211200880e-06
1.041202326873161849e-06,9.968166833041210253e-07
8.960509971169799056e-07,8.797092523297462408e-07
7.812762776764213076e-07,7.178326550947155539e-07
6.951256256920255108e-07,6.485748381378499705e-07
6.177933973011019116e-07,6.538607876748037819e-07
